Fecha,Alimentacion Fresca SAG16,MA2:3WI116R,TPD SAG 16,Tasa Desgaste SAG16,Consumo acero SAG16,Reposicion SAG16,Variacion de nivel SAG16,Nivel bolas estimada SAG16,Alimentacion Fresca SAG17,MA2:3WI216R,TPD SAG 17,Tasa Desgaste SAG17,Consumo acero SAG17,Reposicion SAG17,Variacion de nivel SAG17,Nivel bolas estimada SAG17
2022-08-15,67362.09778327703,517.4944444444444,67879.59222772147,275,18666.887862623404,12500.0,-0.3245730454012318,13.087224832109069,39829.51748302639,179.79616673787433,40009.31364976427,328,13123.05487712268,12500.0,-0.03279236195382528,14.097778000634388
2022-08-16,39443.45844551324,32.266666666666666,39475.72511217991,275,10855.824405849475,12500.0,0.08653555758686976,13.173920973247172,23637.372828226093,39.46011895073785,23676.83294717683,328,7766.001206674,12500.0,0.24915783122768423,14.347098878320226
2022-08-17,29740.80709602624,4112.599722222222,33853.40681824846,275,9309.686875018326,12500.0,0.16791121710429863,13.341832997259417,27711.26546703816,4270.091681911151,31981.35714894931,328,10489.885144855374,12500.0,0.10579551869182242,14.452894270021456
2022-08-18,52621.82255730718,33.52916666666667,52655.35172397385,275,14480.22172409281,25000.0,0.5536725408372206,13.895505536575278,44291.41435286522,90.73965546502008,44382.15400833024,328,14557.346514732319,12500.0,-0.10828139551222729,14.343911411563942
2022-08-19,36092.71484375,38.34166666666667,36131.05651041667,275,9936.040540364584,12500.0,0.1349452347176535,14.02924522282693,28807.947265625,204.3727251603868,29012.319990785385,328,9516.040956977606,12500.0,0.15705047594854707,14.499622074844504
2022-08-20,40146.81605678379,201.40972222222223,40348.22577900601,275,11095.762089226651,25000.0,0.7318019953038605,14.762088730875169,49591.809509781,275.2274122789171,49867.03692205992,328,16356.388110435653,25000.0,0.45492694155601826,14.955883301202356
2022-08-21,37091.26896060526,17.96666666666667,37109.235627271926,275,10205.03979749978,12500.0,0.12078737907895896,14.881895216309603,44096.83119296729,100.35585352579751,44197.18704649309,328,14496.677351249735,12500.0,-0.10508828164472289,14.85115663033192
2022-08-22,36544.4936264062,85.41888888888889,36629.91251529509,275,10073.225941706149,12500.0,0.1277249504365185,15.009457558738664,47744.56209697724,35.320110914442274,47779.882207891686,328,15671.801364188474,12500.0,-0.1669369139046565,14.684120320201286
2022-08-23,37413.55426803231,1097.8697222222222,38511.42399025454,275,10590.641597319998,12500.0,0.10049254750947377,15.110056100480843,42683.90527304471,1050.3344619613224,43734.23973500603,328,14344.830633081976,12500.0,-0.09709634910957768,14.587471033273776
2022-08-24,16535.736695453077,96.73861111111113,16632.47530656419,275,4573.930709305152,0.0,-0.24073319522658695,14.870523835004066,50907.89437668175,104.15137231614854,51012.045748997894,328,16731.951005671308,12500.0,-0.22273426345638464,14.364203187762149
2022-08-25,0.0,0.0,0.0,275,0.0,0.0,0.0,14.870523835004066,56915.54236587524,206.1513719007704,57121.69373777601,328,18735.91554599053,25000.0,0.32968865547418263,14.693695320095769
2022-08-26,0.0,0.0,0.0,275,0.0,0.0,0.0,15.37,52073.5167850703,241.97924443562823,52315.49602950593,328,17159.482697677944,12500.0,-0.24523593145673392,14.448978508341854
2022-08-27,10959.872843088806,0.0,10959.872843088806,275,3013.9650318494214,0.0,-0.1586297385183906,15.211370261481608,52293.17283193767,264.8752774810791,52558.04810941875,328,17239.03977988935,12500.0,-0.24942314630996582,14.19941908351096
2022-08-28,41818.59386623264,8.244722222222222,41826.83858845486,275,11502.380611825089,0.0,-0.6053884532539521,12.21,51239.93755594432,398.4902521091037,51638.42780805343,328,16937.404321041526,12500.0,-0.23354759584429083,13.969379437044315
2022-08-29,27009.17677549258,1093.975,28103.151775492577,275,7728.366738260459,12500.0,0.2511385927231337,12.470112282536984,50948.68253232122,173.25959474351671,51121.942127064736,328,16767.997017677233,25000.0,0.433263314859093,14.401642290073369
2022-08-30,52722.20305041522,1919.9163888888888,54642.11943930411,275,15026.582845808629,25000.0,0.5249166923258616,12.995887837242243,47833.691018459205,1459.5981390719944,49293.2891575312,328,16168.198843670234,12500.0,-0.19306309703527547,14.20986016246573
2022-08-31,54166.399986341,405.8025,54572.202486341,275,15007.355683743775,25000.0,0.5259286482240119,13.521739382934726,37671.44806274146,566.8688140890333,38238.31687683049,328,12542.1679356004,12500.0,-0.0022193650316000312,14.206979249232653
2022-09-01,53944.32888311327,23.999166666666667,53968.328049779935,275,14841.290213689483,25000.0,0.5346689361216062,14.056485317199437,37390.46524641573,116.3348857498169,37506.800132165554,328,12302.230443350301,12500.0,0.010408924034194666,14.218254639146949
2022-09-02,52056.71580451369,0.0,52056.71580451369,275,14315.596846241264,12500.0,-0.0955577287495402,13.960927588449897,52298.21757336616,120.35560148451064,52418.573174850666,328,17193.29200135102,25000.0,0.4108793683499464,14.629088991294658
2022-09-03,49613.25497823,44.61277777777778,49657.86775600778,275,13655.913632902138,12500.0,-0.06083755962642834,13.900090012053893,42407.383253375,79.56033802456325,42486.94359139957,328,13935.717497979058,12500.0,-0.07556407884100305,14.553777949545088
2022-09-04,52696.408933644,57.47166666666666,52753.880600310666,275,14507.317165085433,25000.0,0.5522464649955036,14.452336501227323,47929.337111648616,52.28960295359293,47981.62671460221,328,15737.973562389525,12500.0,-0.17041966117839605,14.383358290451888
2022-09-05,51024.21540192336,43.35527777777777,51067.57067970114,275,14043.581936917813,12500.0,-0.08124115457462176,14.371095038442949,50374.6290495202,25.79787783516777,50400.426927355365,328,16531.34003217256,12500.0,-0.21217579116697682,14.171182514771724
2022-09-06,45561.651820758285,27.70583333333333,45589.35765409162,275,12537.073354875196,12500.0,-0.0019512292039576813,14.36914381513654,50273.4151782766,50.10920350816515,50323.524381784766,328,16506.115997225403,12500.0,-0.21084821038028437,13.95995379000986
2022-09-07,53945.87672347874,25.054166666666667,53970.930890145406,275,14842.005994789986,12500.0,-0.12326347340999928,14.25,47755.01702871501,128.1301889843411,47883.14721769935,328,15705.672287405387,12500.0,-0.16871959407396772,13.791415595224054
2022-09-08,41458.86455046415,59.895833333333336,41518.76038379749,275,11417.65910554431,0.0,-0.6009294266075953,13.649070608800324,40497.39174820483,142.86536392211914,40640.25711212694,328,13330.004332777638,12500.0,-0.043684438567244126,13.747928962743869
2022-09-09,30971.909629407222,161.46305555555557,31133.37268496278,275,8561.677488364763,12500.0,0.20728013219132824,13.856350797292986,36788.19098893136,224.69060868157283,37012.88159761293,328,12140.225164017042,12500.0,0.0189355176833136,13.765962840944406
2022-09-10,29454.9429267928,3.3666666666666667,29458.309593459464,275,8101.035138201352,12500.0,0.23152446641045515,14.087875276580672,45809.40005844354,78.02089222378201,45887.42095066732,328,15051.07407181888,12500.0,-0.13426705641152004,13.632158720555472
2022-09-11,33745.19000419736,75.29277777777777,33820.48278197514,275,9300.632765043161,12500.0,0.1683877492082547,14.2562096316167,38210.72299372048,102.20525576713732,38312.92824948762,328,12566.640465831939,12500.0,-0.003507392938523098,13.62882091743233
2022-09-12,42953.52243581861,209.4475,43162.96993581861,275,11869.816732350118,12500.0,0.03316754040262535,14.288830127859752,17769.946511116774,47.48439137511783,17817.43090249189,328,5844.117336017341,12500.0,0.35030961389382415,14.85
2022-09-13,54721.36601609051,107.96833333333332,54829.33434942384,275,15078.066946091556,12500.0,-0.13568773400481873,14.152858397538749,6751.0879950374365,348.0630288823446,7099.151023919781,328,2328.5215358456885,0.0,-0.12255376504450992,14.72742099419928
2022-09-14,46178.250127496125,322.13666666666666,46500.38679416279,275,12787.606368394769,12500.0,-0.015137177283935193,14.13582911682528,40059.81311966389,184.92129111581377,40244.7344107797,328,13200.272886735744,0.0,-0.6947512045650391,14.029306443390334
2022-09-15,56074.60775292635,345.2830555555556,56419.890808481905,275,15515.469972332525,12500.0,-0.15870894591223814,13.979802712733967,46211.54271389544,460.2347897164027,46671.77750361184,328,15308.343021184683,12500.0,-0.14780752743077277,13.88449624569542
2022-09-16,60890.94556451797,92.33805555555556,60983.283620073526,275,16770.40299552022,12500.0,-0.2247580523958011,13.751629328233465,48021.96486778557,172.08255413903132,48194.0474219246,328,15807.647554391271,12500.0,-0.17408671338901427,13.710178105301932
2022-09-17,58551.78268865704,389.8213888888889,58941.604077545926,275,16208.94112132513,12500.0,-0.19520742743816472,13.559449854009594,49920.89235974997,195.4040383317736,50116.296398081744,328,16438.14521857081,12500.0,-0.20727080097741113,13.501823484397066
2022-09-18,58537.88596322715,362.91,58900.79596322715,275,16197.718889887467,25000.0,0.46327795316381754,14.021518497871089,48894.19079945326,665.0829862679376,49559.2737857212,328,16255.441801716554,12500.0,-0.1976548316692923,13.304783550780378
2022-09-19,61795.350333614944,248.2102777777777,62043.56061139272,275,17061.979168133,12500.0,-0.24010416674384205,13.781965007067848,58873.51692237496,404.34045540703664,59277.857377782,328,19443.137219912496,12500.0,-0.36542827473223666,12.939371818531184
2022-09-20,60485.41912313282,144.48166666666663,60629.90078979949,275,16673.222717194858,12500.0,-0.21964330090499254,13.551997990992124,51969.17726242036,178.57653645833332,52147.75379887869,328,17104.463246032214,25000.0,0.4155545659983046,13.35069611163304
2022-09-21,55506.56870792269,6539.300833333334,62045.86954125603,275,17062.614123845407,25000.0,0.4177571513765575,13.962386883740114,57197.52968322516,1105.9693886142306,58303.4990718394,328,19123.547695563324,12500.0,-0.34860777345070126,13.006030154189112
2022-09-22,55553.28235612929,3820.9791666666665,59374.261522795954,275,16327.921918768887,12500.0,-0.20146957467204665,13.7794730114293,51387.68911852597,1924.843538886176,53312.53265741214,328,17486.51071163118,25000.0,0.39544680465099047,13.402470507851485
2022-09-23,43669.67269150883,862.3455555555555,44532.018247064385,275,12246.305017942706,12500.0,0.013352367476699665,13.792781634079423,47661.71444898337,384.68930970086,48046.40375868423,328,15759.220432848428,12500.0,-0.1715379175183383,13.229690564593652
2022-09-24,56879.09609098613,312.3736111111112,57191.469702097245,275,15727.654168076742,12500.0,-0.1698765351619338,13.623078073557007,48644.3281789577,352.3526246049669,48996.68080356267,328,16070.911303568555,12500.0,-0.18794270018781867,13.042489599420014
2022-09-25,55996.79421160519,2124.8605555555555,58121.65476716075,275,15983.455060969205,25000.0,0.4745549967910944,14.097534024805672,51120.8079883781,617.8679574161106,51738.67594579421,328,16970.2857102205,25000.0,0.422616541567342,13.465370445060506
2022-09-26,56736.11856695831,232.68694444444444,56968.80551140275,275,15666.421515635757,12500.0,-0.16665376398082932,13.93054131455338,51207.20184403003,250.93333254496247,51458.13517657499,328,16878.268337916597,12500.0,-0.2304351756798209,13.23543952526327
2022-09-27,60379.01935824752,344.5863888888889,60723.605747136404,275,16698.991580462513,12500.0,-0.220999556866448,13.701315796652816,46663.39221791089,5027.948558900621,51691.340776811514,328,16954.759774794176,25000.0,0.42343369606346437,13.640910075907051
2022-09-28,49557.42251033128,2033.3733333333328,51590.79584366461,275,14187.468857007769,12500.0,-0.08881415036882993,13.611083156045026,48964.23130108774,1883.6227286868625,50847.8540297746,328,16678.09612176607,12500.0,-0.2198997958824247,13.422580617493422
2022-09-29,62719.24570968747,851.7472222222223,63570.99293190969,275,17482.023056275168,25000.0,0.3956829970381491,14.016621303144795,12171.42676173538,982.2783853954738,13153.705147130853,328,4314.41528825892,12500.0,0.4308202479863727,13.86989102063963
2022-09-30,46640.027659439744,1275.872777777778,47915.90043721752,275,13176.872620234817,12500.0,-0.0356248747492009,13.981973263035764,42459.17016349152,2317.253193134732,44776.423356626256,328,14686.666860973412,12500.0,-0.11508772952491639,13.752411115795333
2022-10-01,38706.02224271089,113.2175,38819.23974271089,275,10675.290929245495,12500.0,0.09603731951339499,14.078122439946068,54187.52254493236,275.2192871178521,54462.74183205021,328,17863.77932091247,12500.0,-0.28230417478486675,13.471070662283363
2022-10-02,43363.87995672047,415.5675,43779.44745672047,275,12039.348050598128,12500.0,0.024244839442203795,14.098779498149462,43331.12877607047,651.2908248901367,43982.41960096061,328,14426.23362911508,12500.0,-0.10138071732184635,13.370041429933645
2022-10-03,10405.458853844404,295.0686111111111,10700.527464955516,275,2942.6450528627665,0.0,-0.15487605541382982,13.947759062509787,48456.96215105742,120.90341775894164,48577.86556881636,328,15933.539906571767,0.0,-0.8386073635037772,12.52837923297975
2022-10-04,23824.419571753668,2252.6094444444443,26077.02901619811,275,7171.18297945448,0.0,-0.37743068312918315,13.570254592212642,60986.350925508144,1688.5671974521215,62674.91812296027,328,20557.373144330966,12500.0,-0.4240722707542614,12.107831958514682
2022-10-05,36309.74976146042,19.7625,36329.51226146042,275,9990.615871901615,12500.0,0.13207284884728343,13.692211447206684,56764.18852146863,241.21995165507,57005.4084731237,328,18697.773979184574,25000.0,0.3316961063587066,12.437179926868408
2022-10-06,40811.61204355896,3661.728611111111,44473.34065467007,275,12230.16868003427,12500.0,0.014201648419248925,13.683242342981066,41249.73497823715,426.5765873993768,41676.311565636526,328,13669.83019352878,25000.0,0.59632472665638,13.02538395703995
2022-10-07,54025.91099516809,3759.7694444444446,57785.68043961253,275,15891.062120893444,12500.0,-0.17847695373123393,13.530810677439796,39902.74937819391,6977.813243942261,46880.562622136174,328,15376.824540060665,12500.0,-0.1514118178979297,12.846623394349423
2022-10-08,60614.50185532272,1665.2647222222222,62279.76657754494,275,17126.93580882486,12500.0,-0.24352293730657154,13.287143488003192,39783.32590464949,10433.88833422343,50217.214238872926,328,16471.24627035032,12500.0,-0.2090129615973852,12.626574429714548
2022-10-09,54743.18853497208,721.9483333333334,55465.13686830542,275,15252.91263878399,12500.0,-0.14489013888336788,13.14966055739015,47456.05954151183,9097.471222330729,56553.53076384256,328,18549.558090540362,12500.0,-0.3183977942389664,12.356243314602231
2022-10-10,57817.673230825065,104.04333333333332,57921.7165641584,275,15928.472055143558,25000.0,0.4774488392029706,13.627055403413056,46640.26549125105,192.3205477057563,46832.586038956804,328,15361.088220777832,25000.0,0.507311146274851,12.864939890320862
2022-10-11,42591.8933659476,3835.989722222222,46427.88308816982,275,12767.667849246702,25000.0,0.6438069553028051,14.242464668092678,37403.95495073766,4918.928232036167,42322.883182773825,328,13881.905683949815,25000.0,0.5851628587394834,13.405609193567065
2022-10-12,43429.33784540534,7080.708333333333,50510.046178738674,275,13890.262699153134,12500.0,-0.07317172100805969,14.172724887143724,37476.664776075486,9683.951049475823,47160.61582555131,328,15468.681990780828,12500.0,-0.15624642056741198,13.256689011960892
2022-10-13,40691.43350235343,6402.192777777778,47093.62628013121,275,12950.747227036083,12500.0,-0.023723538265057006,14.150650684707944,41478.24784308583,9512.289652969192,50990.537496055025,328,16724.896298706048,25000.0,0.4355317737523133,13.689895618339063
2022-10-14,41340.37403504133,4090.615277777778,45430.9893128191,275,12493.522061025253,12500.0,0.0003409441565656476,14.169112743977996,39569.45709852398,4201.962945446438,43771.420043970415,328,14357.025774422294,12500.0,-0.09773819865380497,13.595644259137456
2022-10-15,53488.394666078384,1188.0277777777778,54676.422443856165,275,15036.016172060445,12500.0,-0.13347453537160234,14.03670534689393,50033.77449168742,4017.4029251268175,54051.17741681424,328,17728.78619271507,12500.0,-0.27519927330079313,13.34656940495724
2022-10-16,56430.50275583446,799.2894444444445,57229.792200278906,275,15738.192855076699,12500.0,-0.17043120289877364,13.86781251175702,40997.45246740132,1071.692029003567,42069.14449640489,328,13798.679394820805,25000.0,0.5895431897462734,13.943074150737818
2022-10-17,62299.46289476752,499.7397222222222,62799.20261698974,275,17269.78071967218,12500.0,-0.25104109050906215,13.619019987625004,38294.1758559984,1035.7856806521943,39329.9615366506,328,12900.227384021397,0.0,-0.6789593360011261,13.266766138873038
2022-10-18,51551.87524598748,241.52444444444444,51793.39969043193,275,14243.18491486878,12500.0,-0.09174657446677788,13.527828995528662,31425.36691513896,298.0835140694512,31723.45042920841,328,10405.29174078036,12500.0,0.11024780311682317,13.37691533994608
2022-10-19,58877.35316882729,158.2522222222222,59035.60539104952,275,16234.791482538618,25000.0,0.4613267640769148,13.989123526303995,36385.78053099275,289.82348686642115,36675.60401785917,328,12029.598117857808,12500.0,0.024757993796957492,13.401772242129814
2022-10-20,55651.9960929662,1133.0216666666663,56785.017759632865,275,15615.879883899039,12500.0,-0.1639936780999494,13.825355713203953,34601.27624375939,975.2601542992064,35576.5363980586,328,11669.10393856322,12500.0,0.0437313716545674,14.78
2022-10-21,60093.35048180223,153.8322222222222,60247.182704024446,275,16567.97524360672,12500.0,-0.21410396018982744,13.611281436172083,49604.97920463324,317.19758874257406,49922.17679337581,328,16374.473988227264,12500.0,-0.20391968359090865,14.57478632977387
2022-10-22,61467.26115234375,186.9583333333333,61654.21948567709,275,16954.9103585612,25000.0,0.4234257706020422,14.033144855747672,50048.09745117187,277.598759197659,50325.696210369526,328,16506.828357001203,12500.0,-0.2108857030000633,14.363934205265606
2022-10-23,63120.73094387233,345.4536111111111,63466.18455498344,275,17453.200752620447,12500.0,-0.2606947764537077,13.772160147970874,43525.43349872589,674.1382672500611,44199.571765975954,328,14497.459539240113,12500.0,-0.10512944943369018,14.257654361026674
2022-10-24,69925.4761158514,447.9525,70373.4286158514,275,19352.692869359136,25000.0,0.29722669108636124,14.070751153000616,15055.69193135038,206.61289245287577,15262.304823803257,328,5006.035982207469,12500.0,0.39441915883118583,13.96
2022-10-25,68449.50543001234,1150.5455555555557,69600.0509855679,275,19140.014021031173,25000.0,0.30842031468256986,14.379430274615409,44686.60574521423,851.9250123511421,45538.53075756537,328,14936.63808848144,12500.0,-0.12824410992007582,13.831679338639278
2022-10-26,60554.24146183133,1829.0891666666664,62383.33062849799,275,17155.41592283695,12500.0,-0.24502189067562893,14.132281434653567,45626.89991471529,1755.3188415951197,47382.218756310416,328,15541.367752069817,25000.0,0.49782274989106223,14.32752204604673
2022-10-27,53180.57028171748,370.95666666666665,53551.52694838415,275,14726.66991080564,12500.0,-0.11719315320029684,14.014038929345302,33511.829824426844,188.1587642033895,33699.988588630236,328,11053.596257070718,12500.0,0.0761265127857517,14.404502929099666
2022-10-28,54134.430387699904,901.9763888888888,55036.406776588796,275,15135.011863561918,25000.0,0.5192099019177938,14.536530208183176,49738.0298284015,580.7273805830214,50318.75720898452,328,16504.552364546922,12500.0,-0.2107659139235222,14.19491750659006
2022-10-29,62608.04879882813,702.4513888888889,63310.50018771702,275,17410.38755162218,12500.0,-0.258441450085378,14.27471245058596,51416.20231933594,466.72891191270617,51882.93123124865,328,17017.601443849555,12500.0,-0.23776849704471345,13.955811949117766
2022-10-30,59470.8115654251,634.406111111111,60105.21767653621,275,16528.93486104746,12500.0,-0.21204920321302415,14.064237318689369,43733.376199899765,209.1326454586453,43942.50884535841,328,14413.142901277559,12500.0,-0.10069173164618732,13.854003766839297
2022-10-31,61425.761290980576,811.8713888888889,62237.632679869464,275,17115.3489869641,25000.0,0.4149816322650473,14.47364920980796,46282.261885300126,705.1755731879341,46987.43745848806,328,15411.879486384083,12500.0,-0.15325681507284647,13.695850247176557
2022-11-01,56905.62690744996,1959.848333333333,58865.47524078329,275,16188.005691215405,12500.0,-0.19410556269554763,14.277637043272888,46257.84257685989,1871.5583113182915,48129.400888178185,328,15786.443491322445,12500.0,-0.17297071006960238,13.524481253939689
2022-11-02,45369.79599232256,1281.8555555555556,46651.651547878115,275,12829.204175666482,12500.0,-0.017326535561393797,14.26980145219032,46520.92322856903,2124.546506729126,48645.46973529816,328,15955.714073177796,12500.0,-0.1818796880619893,13.3364439448606
2022-11-03,61132.48407161771,913.0044444444444,62045.488516062156,275,17062.509341917095,12500.0,-0.24013207062721553,14.029130373656027,37908.26763865829,1374.5530413309734,39282.820679989265,328,12884.765183036478,25000.0,0.6376439377349222,13.98446633071
2022-11-04,64001.31772718311,377.0225,64378.34022718311,275,17704.04356247535,12500.0,-0.2738970296039659,13.753125868805004,38194.26619253308,624.2786967494753,38818.54488928256,328,12732.48272368468,12500.0,-0.012235932825509449,13.972699137285888
2022-11-05,66158.76549765229,243.27666666666667,66402.04216431896,275,18260.561595187715,25000.0,0.35470728446380445,14.109562847896427,41678.29340027601,96.33056877136232,41774.623969047374,328,13702.076661847539,12500.0,-0.06326719272881785,13.910347287673224
2022-11-06,69890.15325789213,154.41083333333333,70044.56409122546,275,19262.255125087002,12500.0,-0.35590816447826323,13.754049939634866,32861.090851087865,875.275455801222,33736.36630688909,328,11065.52814865962,25000.0,0.7333932553337043,14.633255151520109
2022-11-07,58803.983021834494,581.1416666666667,59385.124688501164,275,16330.90928933782,12500.0,-0.20162680470199054,13.552587641429405,32869.856306848975,3681.170573812061,36551.02688066103,328,11988.73681685682,12500.0,0.026908588586483203,14.64939689181135
2022-11-08,6083.447211088389,50.125,6133.572211088389,275,1686.732358049307,0.0,-0.088775387265753,13.464169580750486,51434.20650714845,1371.139489356208,52805.34599650466,328,17320.153486853527,12500.0,-0.2536922887817646,14.416905083948468
2022-11-09,8329.85229675293,0.1166666666666666,8329.968963419597,275,2290.741464940389,0.0,-0.12056534026002047,13.343602611877415,54153.137479074605,78.33839248657226,54231.475871561175,328,17787.924085872066,12500.0,-0.27831179399326667,14.13849012418543
2022-11-10,50233.291211476026,684.4197222222222,50917.71093369825,275,14002.370506767018,25000.0,0.578822604906999,13.922295711843589,43842.82681848943,443.5312189737956,44286.35803746323,328,14525.92543628794,12500.0,-0.10662765454147052,14.032171746704838
2022-11-11,52787.688976183534,102.37027777777776,52890.05925396131,275,14544.76629483936,12500.0,-0.10761927867575584,13.812818426889775,44987.22225432069,57.59774613698324,45044.82000045767,328,14774.700960150118,12500.0,-0.11972110316579568,13.91172530269052
2022-11-12,54454.4868195346,333.9833333333333,54788.47015286793,275,15066.829292038681,12500.0,-0.13509627852835163,13.678198337876298,38280.19888650209,241.4146489037408,38521.61353540583,328,12635.089239613111,12500.0,-0.007109959979637432,13.904738091879066
2022-11-13,65055.979994044304,383.54833333333335,65439.52832737764,275,17995.87029002885,12500.0,-0.2892563310541501,13.390053080364268,40898.0349030903,142.52348826938206,41040.558391359686,328,13461.303152365977,12500.0,-0.05059490275610407,13.853484107697982
2022-11-14,60500.61522236109,392.1347222222222,60892.74994458332,275,16745.50623476041,25000.0,0.43444704027576786,13.824777663437697,4583.356899117082,81.38991679297554,4664.746815910058,328,1530.0369556184992,0.0,-0.08052826082202627,13.774360893860592
2022-11-15,58503.982361767885,40.94166666666667,58544.92402843455,275,16099.854107819501,12500.0,-0.1894660056747106,13.635214490104175,0.0,0.0,0.0,328,0.0,0.0,0.0,13.774360893860592
2022-11-16,54314.44255451292,224.8480555555556,54539.29061006848,275,14998.304917768832,12500.0,-0.13148973251414903,13.501953755297444,0.0,0.0,0.0,328,0.0,0.0,0.0,13.774360893860592
2022-11-17,52370.21583686203,396.2558333333333,52766.471670195366,275,14510.779709303726,12500.0,-0.10583051101598559,13.398112195329189,0.0,0.0,0.0,328,0.0,0.0,0.0,14.27
2022-11-18,55880.07099923551,157.4788888888889,56037.5498881244,275,15410.32621923421,25000.0,0.5047196726718837,13.902441183172307,35806.023918700215,11.59739955054389,35817.621318250756,328,11748.179792386249,12500.0,0.03956948461125007,14.309569474032651
2022-11-19,58115.42705703199,330.73055555555555,58446.15761258755,275,16072.693343461577,12500.0,-0.1880364917611356,13.71446338587953,36613.751990092096,717.44961637338,37331.201606465474,328,12244.634126920675,12500.0,0.013440309109438156,14.322921454207512
2022-11-20,55304.2782504648,139.8,55444.0782504648,275,15247.12151887782,25000.0,0.5133093937432726,14.228104709828116,52028.90108414233,62.1445626862844,52091.045646828614,328,17085.862972159783,12500.0,-0.2413612090610412,12.31
2022-11-21,56781.35881808997,1074.6177777777775,57855.976595867745,275,15910.39356386363,12500.0,-0.17949439809808582,14.048540934283132,26315.781030009537,320.40368040296767,26636.184710412505,328,8736.6685850153,25000.0,0.8559648113149841,13.166254896928743
2022-11-22,57505.46387111128,872.3458333333333,58377.80970444461,275,16053.897668722268,12500.0,-0.18704724572222461,13.861477713226224,40520.38312342733,1770.0160742515989,42290.39919767893,328,13871.25093683869,25000.0,0.5857236349032269,13.751721565151756
2022-11-23,48944.45838968575,43.11888888888889,48987.57727857464,275,13471.583751608025,12500.0,-0.05113598692673813,13.810426481435298,48198.638132136766,73.29071773952907,48271.9288498763,328,15833.192662759426,12500.0,-0.17543119277681188,13.57611675865384
2022-11-24,47461.74236828774,586.4388888888889,48048.18125717663,275,13213.249845723572,25000.0,0.6203552712777067,14.430597596518655,48286.286888971925,223.0749999109904,48509.361888882915,328,15911.070699553597,25000.0,0.47836470002349496,14.055546641577958
2022-11-25,49207.022775778765,47.51111111111111,49254.533886889876,275,13544.996818894717,12500.0,-0.054999832573406154,14.375016730725712,50850.860181378725,241.13896950615776,51091.99915088488,328,16758.175721490243,12500.0,-0.22411451165738122,13.829950153441558
2022-11-26,51734.981570795775,152.15777777777777,51887.13934857355,275,14268.963320857727,12500.0,-0.09310333267672248,14.28267885114992,46713.56602893323,306.3942104127672,47019.96023934599,328,15422.546958505485,12500.0,-0.15381826097397291,13.678135696394158
2022-11-27,49727.137744007705,20.6125,49747.75024400771,275,13680.63131710212,12500.0,-0.06213849037379575,14.220505197882336,39822.11956018031,9.369499206542969,39831.489059386855,328,13064.728411478889,12500.0,-0.02972254797257311,13.648304518907128
2022-11-28,26884.18214010805,977.4688888888888,27861.651028996937,275,7661.954032974158,12500.0,0.25463399826451805,14.46595211462058,35606.53426919907,2936.0618324576485,38542.59610165672,328,12641.971521343405,12500.0,-0.007472185333863404,13.610587499876692
2022-11-29,18556.04687301725,2117.2102777777777,20673.257150795027,275,5685.145716468633,25000.0,1.0165712780805982,15.491746678495566,36182.494273674485,8393.414921535916,44575.9091952104,328,14620.89821602901,25000.0,0.5462685149458416,14.14160547694864
2022-11-30,19736.495581171363,781.7941666666667,20518.28974783803,275,5642.529680655458,0.0,-0.29697524635028727,15.17317336464323,38530.39021763116,9307.221203609042,47837.6114212402,328,15690.736546166787,12500.0,-0.16793350242983088,13.980046159864656
2022-12-01,51885.50397065877,1626.9769444444446,53512.48091510322,275,14715.932251653385,12500.0,-0.116628013244915,15.078144155994856,43985.95129550636,3003.6186448754206,46989.569940381785,328,15412.578940445226,12500.0,-0.15329362844448557,13.865855285306482
2022-12-02,54716.27873563886,50.84333333333333,54767.12206897219,275,15060.958568967351,12500.0,-0.13478729310354481,14.943326136262076,52658.755130574704,142.19047147962783,52800.94560205433,328,17318.710157473823,12500.0,-0.2536163240775696,13.61198828332402
2022-12-03,51866.82740589917,97.19472222222224,51964.02212812139,275,14290.106085233383,12500.0,-0.09421610974912542,14.849140437520951,50578.87340165555,324.52084764268665,50903.39424929824,328,16696.313313769824,12500.0,-0.2208585954615697,13.390670076855194
2022-12-04,42608.64794029713,61.34583333333333,42669.993773630464,275,11734.248287748378,12500.0,0.04030272169745379,14.889443197373804,52471.26245240092,310.10618563334145,52781.36863803426,328,17312.28891327524,25000.0,0.40461637298551373,13.795409656164608
2022-12-05,47674.03529696435,37.219166666666666,47711.25446363102,275,13120.59497749853,12500.0,-0.03266289355255417,14.856780303403962,50067.29524193824,180.12243233574762,50247.41767427399,328,16481.152997161866,12500.0,-0.20953436827167715,13.58625545488308
2022-12-06,45118.70747452318,430.3511111111111,45549.058585634295,275,12525.99111104943,12500.0,-0.0013679532131279158,14.854897318559429,46664.60941405088,1310.1734548738268,47974.7828689247,328,15735.728781007303,25000.0,0.4875932220522472,14.071664080662067
2022-12-07,42986.7048074761,83.53805555555554,43070.24286303165,275,11844.316787333704,12500.0,0.0345096427719103,14.88881741983257,50587.39474143148,648.3520568593343,51235.74679829082,328,16805.324949839393,12500.0,-0.22659604999154698,13.843251139046782
2022-12-08,37961.80783328623,115.32166666666669,38077.12949995289,275,10471.210612487044,12500.0,0.10677838881647135,14.996699887020023,49384.24614704312,692.8166182454428,50077.06276528857,328,16425.27658701465,25000.0,0.45130123226238683,14.298870131623204
